"","genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"47","Uhrf1",33.1134302620364,1.66539479406554,0.359440624791301,4.63329595821982,3.59889458899151e-06,0.000132572418679639
"48","Cep55",5.99680466687671,1.66363478739115,0.568788629886879,2.92487349425746,0.00344596278712902,0.0252159867555019
"49","Fam159b",4.6263308078085,1.65521206585013,0.672104878741242,2.46272883623476,0.013788415275051,0.0681098229247219
"50","Trib2",1075.5107752716,1.63837778884177,0.355557447786874,4.60791300826256,4.06730751470808e-06,0.000146204186893726
"51","S100a4",29.3011794562783,1.62771424127531,0.416921182566686,3.90412938784889,9.456518205192e-05,0.00171628738655142
"52","Prc1",41.998727189798,1.61839516910675,0.437446588891585,3.69964061945821,0.000215904985555992,0.00319218894659933
"53","Serpine1",11.1509092087524,1.61812731271552,0.551983749183972,2.9314763615916,0.00337355039256343,0.0248931386048867
"54","Nusap1",21.1598974495517,1.60393644543761,0.419493259110547,3.82350946195998,0.000131565540430719,0.00219131164149735
"55","Gabrr1",4.1615352753969,1.60290726686397,0.750251486020994,2.13649329155626,0.0326392271947871,0.123682326115415
"56","LOC100503676",4.76935714129364,1.58041944535651,0.631283412834805,2.50350225148412,0.0122970897978487,0.0627577654202871
"57","Gpr17",1134.57113772433,1.57795597556422,0.203957179316612,7.73670228648674,1.02028593502625e-14,9.08654650370435e-12
"58","Kif2c",8.15756144458293,1.56429730045999,0.561008335821748,2.788367303257,0.00529744445427837,0.0345108902916413
"59","Cacna1g",1104.44779775146,1.55529582676298,0.402984354916622,3.85944468510389,0.000113644976458776,0.00195743452057551
"60","Aspm",27.8145387489976,1.55299281949918,0.408232682547042,3.80418542143603,0.000142271584600719,0.00231114999018765
"61","Atp2a1",5.04911758729053,1.55103672948601,0.598585538234673,2.59116973333548,0.00956503024615167,0.0527300304928835
"62","E2f8",9.0939321729265,1.54720448469194,0.484517100730675,3.19329179993583,0.0014066072913538,0.0130811022058332
"63","Bgn",268.693607926545,1.54657230680315,0.394366870431336,3.92165879733152,8.79414625904537e-05,0.00163286066226146
"64","Akr1b8",13.0352608585096,1.54288450114311,0.404414805754464,3.81510389626995,0.000136125648118222,0.00224259228782359
"65","DXBay18 (2)",18.1402332023093,1.53036117732569,0.66387321885308,2.30520095383508,0.021155321483949,0.092209656197054
"66","Spc25",11.7163886573428,1.53016046933888,0.406751904794458,3.76190117686631,0.000168626678177232,0.00264834845187063
"67","Cxcl5",4.97269453546923,1.5297424352853,0.59120783118742,2.58748675945795,0.00966789111748713,0.0531488277119663
"68","Thbs4",129.25713572717,1.52549796420863,0.457011072654865,3.33798906741301,0.000843870695761952,0.00892192900407539
"69","Prr11",13.9151687427941,1.5215144717358,0.393102345170807,3.87053013147169,0.000108598932463153,0.00190079518785219
"70","Gimap4",4.30563502398742,1.51122633868809,0.593436958221072,2.54656592878584,0.0108788659628228,0.057832173692815
